ID_W;ID_H;nfm;C5;E1_36B
2016;520047;2;17;
2016;520050;2;40;
2016;520057;2;43;
2016;520058;7;40;
2016;520059;5;37,6;
2016;520061;1;48;
2016;520062;4;30;0,3
2016;520063;4;50;0,5
2016;520064;3;16,4;
2016;520066;3;16;0
2016;520067;6;40;
2016;520068;4;50;1
2016;520070;3;29,2;
2016;520073;5;41;
2016;520074;3;19,6;
2016;520076;2;29,9;
2016;520077;1;16;0,5
2016;520079;1;25;
2016;520080;2;41;
2016;520081;3;38;0,25
2016;520083;4;56;0,3
2016;520084;3;60;0
2016;520087;1;18,5;0,3
2016;520090;3;42;0,5
2016;520091;5;60;0,5
2016;520092;2;68;
2016;520093;1;20;0,4
2016;520095;2;18;
2016;520127;3;34;1
2016;520128;5;80;
2016;520132;4;33;
2016;520136;4;110;1
2016;520139;3;32;0,3
2016;520150;1;27;0,15
2016;520152;7;112;
2016;520154;1;90;
2016;520158;1;30;0,2
2016;520162;6;46;
2016;520165;4;53;0,4
2016;520169;4;0;
2016;520176;3;84;0,12
2016;520177;5;36;
2016;520178;5;150;1
2016;520180;5;110;0,4
2016;520184;5;64;
2016;520188;5;58;
2016;520189;4;25;0,4
2016;520190;2;80;0,4
2016;520193;1;58;
2016;520195;1;0;
2016;520196;6;36;0,6
2016;520198;3;46;
2016;520201;4;36;
2016;520202;1;60;
2016;520204;3;36,4;0,3
2016;520205;3;46;0,2
2016;520206;1;25;
2016;520207;4;78;
2016;520208;3;60;0,6
2016;520209;4;0;0,2
2016;520210;2;39;0,3
2016;520211;4;45;
2016;520212;3;60;0,5
2016;520213;2;45;
2016;520215;1;15;
2016;520217;1;64;0,3
2016;520218;4;42;
2016;520220;16;38,8;
2016;520221;3;36;
2016;520222;4;50;
2016;520223;1;17;
2016;520224;4;39;0,7
2016;520225;1;24;
2016;520226;2;36;
2016;520228;3;31;
2016;520230;4;80;0,25
2016;520232;1;45;
2016;520234;6;100;0,9
2016;520235;4;84;
2016;520236;4;40;
2016;520237;2;27;0,2
2016;520244;4;44;
2016;520247;3;13,5;
2016;520249;2;70;
2016;520251;2;18;0,2
2016;520255;1;35;
2016;520256;3;18,5;
2016;520257;4;30;0,3
2016;520261;3;30;
2016;520264;5;45;0,5
2016;520270;2;20;
2016;520272;5;37;1
2016;520278;7;32;
2016;520290;3;36;0,5
2016;520299;1;28,5;
2016;520306;7;33;
2016;520313;2;40;0,8
2016;520314;2;68;0,2
2016;520318;2;45;
2016;520329;2;44;
2016;520331;2;42;
2016;520335;6;75;
2016;520337;4;66;0,2
2016;520350;6;72;0,5
2016;520359;1;35;
2016;520364;6;60;
2016;520367;5;80;0,2
2016;520501;4;80;
2016;520502;4;37;0,3
2016;525002;3;31,5;
2016;525003;1;15;
2016;525004;3;42;
2016;525007;4;16;0,8
2016;525008;6;42;
2016;525009;4;48;
2016;525011;3;20;
2016;525012;4;0;
2016;525013;2;50;
2016;525014;1;39,1;
2016;525015;4;36;0
2016;525016;3;68;0,5
2016;525017;1;20;
2016;525018;2;20;0
2016;525019;4;39,1;
2016;525020;2;70;
2016;525021;4;23;
2016;525022;2;60;0,5
2016;526005;5;40;
2016;526010;3;0;
2016;580001;3;49;
2016;580002;1;36;
2016;580004;2;32,1;
2016;580005;1;36;
2016;580007;3;70;
2016;580008;2;60;
2016;580009;2;27,8;0,3
2016;580010;2;22,4;0,2
2016;580011;1;65;
2016;580012;2;55;0,2
2016;580013;1;28;
2016;580014;4;40;
2016;580015;3;46;
2016;580016;3;40;
2016;580019;4;62,3;0,3
2016;580021;2;58;
2016;580022;4;50;
2016;580023;2;48;
2016;580024;3;54;0,2
2016;580025;3;36;
2016;580026;2;42;0,3
2016;580027;1;21;
2016;580029;1;34;0,25
2016;580033;2;26;0,3
2016;580035;2;16;0,2
2016;580036;2;55,1;
2016;580038;2;21;
2016;580039;4;40,1;
2016;580046;2;39;0,3
2016;580048;2;13;
2016;580049;2;55;
2016;580050;2;32;
2016;580051;3;16;
2016;580052;3;29;2
2016;580054;2;47,5;
2016;580055;3;36,9;
2016;580056;1;12;0,25
2016;580058;5;32,5;
2016;580059;4;21;0,3
2016;580060;2;12,6;
2016;580061;2;24;
2016;580062;4;42;0,3
2016;580063;4;45;
2016;580065;1;42;
2016;580066;2;32;0,5
2016;580067;2;44;
2016;580068;1;35,4;
2016;580069;3;44;
2016;580070;2;35,6;0,3
2016;580072;4;43;
2016;580075;3;30;0,4
2016;580076;1;16;
2016;580077;4;44;
2016;580078;1;34;
2016;580079;2;56;
2016;580080;5;39;0,5
2016;580081;1;30,8;0,3
2016;580083;3;40;0,2
2016;580084;1;30;
2016;580085;2;32,6;
2016;580086;3;87;
2016;580087;1;16;
2016;580088;5;34,2;0,4
2016;580090;2;26,8;
2016;580091;1;12;
2016;580093;2;14;0,3
2016;580094;2;42;
2016;580095;2;44,3;
2016;580097;2;42;
2016;580098;2;44,2;0,3
2016;580100;1;57,3;
2016;580101;2;82;
2016;580102;1;29;
2016;580104;3;36;
2016;580105;4;66,5;
2016;580106;2;39;
2016;580107;4;66;0,4
2016;580108;1;35;
2016;580110;2;36;
2016;580112;3;54;0,3
2016;580114;4;39;
2016;580115;2;42;
2016;580118;8;43;
2016;580120;3;54,6;
2016;580121;3;37;
2016;580123;1;24,6;
2016;580124;2;30,8;
2016;580126;4;32;0,5
2016;580127;4;39,2;
2016;580129;4;48,9;
2016;580130;1;30;0,3
2016;580131;4;59;
2016;580132;2;42;
2016;580136;4;39,2;0,3
2016;580137;2;61;
2016;580138;4;60;0,3
2016;580145;4;44;
2016;580147;2;27,5;
2016;580150;2;59;
2016;580158;3;31,2;
2016;580166;2;25;0,5
2016;580167;2;21;
2016;580168;2;38;
2016;580172;2;39,7;0,3
2016;580175;5;50;0,6
2016;580176;2;50,7;0,4
2016;580177;4;58,4;0,4
2016;580178;6;42;0,5
2016;580180;2;22,8;
2016;580181;2;24,7;0,3
2016;580182;6;12;
2016;580183;1;40;0,3
2016;580184;2;67;
2016;580185;4;31;0,3
2016;580186;2;45,7;
2016;580187;2;48;
2016;580188;3;38;0,2
2016;580189;3;31,6;0,6
2016;580190;3;28;0,2
2016;580191;4;27;
2016;580192;3;33;
2016;580193;3;32;0,5
2016;580196;1;31;0,3
2016;580200;2;50;0,2
2016;580202;2;22;
2016;580203;3;75;
2016;580204;1;48;0,5
2016;580205;4;43;0,2
2016;580206;3;37;0,3
2016;580208;2;36,8;0,2
2016;580209;3;96;0,3
2016;580211;3;85;0,3
2016;580212;3;15;
2016;580213;3;31;
2016;580215;2;43;
2016;580216;4;55;
2016;580217;2;57;
2016;580218;4;37;0,4
2016;580219;3;38,2;0,3
2016;580501;5;43;
2016;580503;3;56;
2016;580504;5;12;0,2
2016;580506;4;26,1;
2016;580507;4;35;
2016;580508;4;46,9;
2016;585002;4;42;
2016;585003;3;38;0,3
2016;585007;2;48;0,3
2016;585008;2;16;
2016;585010;3;40;0,2
2016;585011;2;46;0,3
2016;585012;2;32,8;
2016;585013;1;16;
2016;585015;4;20;0,5
2016;585017;2;16;
2016;585018;1;16;
2016;585020;4;38;0,2
2016;585023;3;14;1
2016;585024;2;37,5;
2016;585025;3;34;0,3
2016;585026;1;37;
2016;585027;1;35;0,3
2016;585028;4;44;0,4
2016;585029;2;0;0,15
2016;586001;4;42;0,3
2016;586003;3;34,6;
2016;586008;1;32;
2016;586009;4;78,6;0,3
2016;586011;3;56;
2016;586016;4;20;
2016;660001;4;40;0,5
2016;660002;1;28;
2016;660003;2;40;0,6
2016;660004;2;29;
2016;660008;2;28;0,4
2016;660009;1;31;0,4
2016;660011;1;9;
2016;660013;2;17;
2016;660014;3;12;
2016;660018;3;18;0,5
2016;660020;1;38;0,3
2016;660022;2;43;
2016;660023;4;18;0,8
2016;660024;3;24;
2016;660026;2;30;0,2
2016;660027;5;74;
2016;660028;1;30;
2016;660029;4;40;
2016;660032;2;30;
2016;660033;3;40;0,5
2016;660034;4;50;
2016;660035;1;44;
2016;660036;3;30;
2016;660037;1;33;
2016;660038;2;30;0,3
2016;660039;3;40;0,3
2016;660041;2;37;0,4
2016;660043;3;13;
2016;660044;3;17;0,5
2016;660045;2;32;0,3
2016;660046;4;50,4;
2016;660047;5;32;
2016;660049;2;15;
2016;660052;2;29;
2016;660055;4;32;0,2
2016;660057;3;75;0,3
2016;660059;4;27;0,5
2016;660060;4;46;0,37
2016;660061;3;36;0,5
2016;660062;2;43,7;
2016;660063;3;18;
2016;660064;1;17;0,3
2016;660065;4;50;0,5
2016;660068;4;0;0,4
2016;660070;2;40;
2016;660071;5;40;0,4
2016;660074;5;61;0,5
2016;660075;5;44;0,5
2016;660078;3;46;0,3
2016;660081;4;42;0,3
2016;660083;2;38;
2016;660085;5;62;0,5
2016;660089;4;54;0,5
2016;660090;3;0;
2016;660091;4;36;0,3
2016;660096;1;0;
2016;660097;1;17,3;0,5
2016;660098;4;70;0,5
2016;660100;3;20;
2016;660102;2;21;0,3
2016;660103;3;28;0,4
2016;660104;1;27;0,6
2016;660105;4;90;0,7
2016;660109;3;38;
2016;660110;9;60;5
2016;660114;4;20;0,3
2016;660118;2;30;0,6
2016;660121;3;32;
2016;660127;3;46;0,6
2016;660128;4;44;0,35
2016;660131;1;26;0,5
2016;660134;2;38;
2016;660137;4;38,9;0,7
2016;660138;2;44,5;0,6
2016;660151;2;28;0,5
2016;660152;2;29;0,3
2016;660156;4;30;1
2016;660160;3;12;
2016;660163;3;24;1
2016;660168;3;17;0,3
2016;660171;1;12;
2016;660177;1;14;
2016;660179;2;34;
2016;660181;4;40;0,5
2016;660182;1;37;
2016;660183;3;47;
2016;660184;1;30;
2016;660185;3;36;0,4
2016;660186;1;30;
2016;660187;5;29;0,2
2016;660189;3;40;
2016;660190;4;28;0,4
2016;660191;2;20;0
2016;660192;4;46;0,2
2016;660193;2;30;
2016;660194;4;80;0,3
2016;660195;1;50;0,5
2016;660196;3;30;0,1
2016;660214;4;39;
2016;660268;1;27;
2016;660289;3;30;0,3
2016;660293;1;42;
2016;660306;4;35;0,5
2016;660312;3;16;
2016;660378;2;30;
2016;660385;5;40;0,4
2016;660390;1;32;0,3
2016;660404;2;26;
2016;660453;4;28;0,5
2016;660456;1;16;
2016;660458;3;55;0,8
2016;660464;1;12;
2016;660475;1;7;0,5
2016;660476;1;9;0,3
2016;660478;1;7;0,5
2016;660483;1;16;0,3
2016;660498;2;32;
2016;660501;4;60;0,4
2016;660506;3;30;0,46
2016;660507;2;28;1
2016;660538;2;18,9;1
2016;660540;1;11,8;0,5
2016;660541;3;30;0,4
2016;660542;1;11,8;
2016;660545;1;11,8;
2016;660546;2;11,9;1
2016;660550;2;0;0
2016;660570;2;36;0,3
2016;660571;2;31;0,2
2016;660572;7;43;
2016;660573;2;20;
2016;660574;2;30;0,3
2016;660575;4;16;0,3
2016;660576;1;21,5;
2016;660589;4;16;
2016;660653;2;12;
2016;660654;1;12;1
2016;660739;1;9;
2016;660997;2;37;0,2
2016;661004;2;35;
2016;661013;4;43;
2016;661015;6;45;
2016;661016;3;26;
2016;661019;1;18;
2016;661028;5;36;1
2016;661031;5;31;0,5
2016;661032;2;18;
2016;661040;1;30;
2016;661042;3;0;0,5
2016;661089;2;12;0,2
2016;661093;1;12;0,2
2016;661128;1;12;
2016;661129;2;12;
2016;661133;2;12;0,3
2016;661135;1;12;
2016;661151;2;12;
2016;661202;2;24;
2016;661203;1;12;
2016;661220;1;11,4;
2016;661224;2;15;0
2016;661229;3;16;0,3
2016;661235;3;0;
2016;661297;1;22;1
2016;661350;1;38;
2016;661369;2;34;0,7
2016;665001;4;29;0,3
2016;665002;3;40;
2016;665004;3;18;0,3
2016;665007;4;40;0,5
2016;665008;1;38;0,3
2016;665014;4;12;0,3
2016;665016;2;48;
2016;665017;3;32;0,5
2016;665018;1;27;
2016;665019;3;30;0,2
2016;665020;3;36;0,4
2016;665022;4;43;0,3
2016;665023;2;36;
2016;665024;2;49;0,25
2016;666009;3;32;
2016;666012;1;12;
2016;666013;2;13;
2016;666016;3;12;0,5
2016;666018;1;12;
2016;666029;2;18;
2016;666030;3;40;
2016;666031;2;11,9;1
2016;666032;4;12;
2016;666033;2;30;1
2016;666034;2;40;0,5
2016;666039;5;18;
2016;670001;2;47,1;0,3
2016;670002;1;29;
2016;670004;2;45,3;
2016;670007;3;39;
2016;670009;5;80;0,5
2016;670012;2;17;
2016;670013;1;41;
2016;670015;3;29;
2016;670017;2;16;
2016;670018;1;18;
2016;670020;3;18;
2016;670022;1;37,6;0,3
2016;670024;1;25;
2016;670025;2;38;0,4
2016;670026;1;28,3;
2016;670027;1;29;0,2
2016;670028;1;27,2;
2016;670031;2;30,4;0,3
2016;670032;2;45;0,5
2016;670033;1;42;0,2
2016;670034;3;36,2;
2016;670035;2;28,1;0,3
2016;670036;3;29,7;0,2
2016;670039;1;36,8;
2016;670040;2;27,3;
2016;670041;2;18;0,5
2016;670042;2;37,6;0,5
2016;670046;2;28,5;
2016;670047;1;31,8;
2016;670048;5;0;0,5
2016;670050;2;48;
2016;670051;2;41;0,4
2016;670056;4;0;0,5
2016;670057;3;50;0,5
2016;670058;3;25,5;0,5
2016;670059;1;11,7;
2016;670060;2;20,5;
2016;670061;2;36;0,3
2016;670062;3;36,6;
2016;670063;2;37,9;0,5
2016;670064;2;24,6;
2016;670065;1;19;
2016;670067;4;67;0,5
2016;670069;1;18;0,2
2016;670072;7;52;1
2016;670073;3;30;0,3
2016;670075;2;72;0,3
2016;670078;3;31;0,3
2016;670079;2;25;
2016;670081;2;20;0,2
2016;670086;2;27,2;0,3
2016;670087;2;27;0,3
2016;670088;2;20;0,3
2016;670089;3;27;0,3
2016;670091;2;0;0,2
2016;670092;2;0;0,3
2016;670093;2;27,6;0,3
2016;670095;2;19,2;0,3
2016;670096;1;27;
2016;670097;2;31,8;0,3
2016;670098;2;28;0,5
2016;670099;1;35,7;0,3
2016;670100;2;43,2;0,25
2016;670102;5;40,3;0,3
2016;670104;2;28,4;0,3
2016;670105;3;28;0,6
2016;670106;3;42;
2016;670108;1;28,7;
2016;670112;1;0;0,3
2016;670113;1;18;
2016;670115;1;26;
2016;670117;2;29,7;
2016;670118;2;157;1
2016;670120;6;38;
2016;670122;4;42;
2016;670123;3;70;1
2016;670124;1;27,4;
2016;670126;1;41,7;
2016;670128;5;0;0,3
2016;670131;2;0;0,3
2016;670134;4;48,9;0,25
2016;670135;1;28;0,21
2016;670136;1;18,2;
2016;670137;1;28;
2016;670146;1;54;0,3
2016;670148;2;52,2;
2016;670149;2;36;
2016;670150;2;28,1;
2016;670152;2;35;
2016;670153;2;43;
2016;670154;2;38,9;
2016;670155;2;54;
2016;670156;1;0;
2016;670159;3;46;0,5
2016;670160;4;42;0,3
2016;670161;4;50;0,5
2016;670162;3;45;0,2
2016;670164;1;23,5;
2016;670165;2;27;
2016;670166;2;40;
2016;670167;2;43;
2016;670171;3;35,2;0,27
2016;670175;2;20;0,3
2016;670176;1;20,2;
2016;670177;9;24;1
2016;670183;3;38,1;0,4
2016;670193;3;54,6;0,4
2016;670198;2;25;
2016;670207;1;17,9;0,21
2016;670218;3;29,6;0,3
2016;670235;2;60;
2016;670243;2;28;0,3
2016;670244;2;28,8;0,3
2016;670257;2;28;0,3
2016;670259;2;32;0,3
2016;670295;1;23;
2016;670298;3;18;0,5
2016;670299;3;33,2;0,3
2016;670303;3;47;
2016;670309;2;48;0,5
2016;670313;4;56;0,3
2016;670314;3;75;0,3
2016;670315;3;28;0,3
2016;670316;4;18;0,3
2016;670319;1;16,8;
2016;670325;2;27,4;0,3
2016;670330;1;16;0,3
2016;670347;2;38;0,3
2016;670352;4;40;
2016;670355;2;45;
2016;670358;1;42;0,3
2016;670368;2;17,5;
2016;670371;4;32;0,4
2016;670374;2;36,5;0,4
2016;670378;1;0;0,36
2016;670380;3;27,9;0,4
2016;670386;2;41;0,3
2016;670387;1;19,5;
2016;670388;3;45,5;
2016;670389;2;28;
2016;670390;2;21,3;
2016;670391;4;15;0,3
2016;670392;2;55;0,3
2016;670393;5;36;
2016;670394;5;0;0,5
2016;670396;4;40,5;
2016;670397;2;40;0,3
2016;670399;3;50;0,3
2016;670401;1;42;
2016;670501;4;17,7;0,2
2016;670502;3;30,7;
2016;675001;4;35;
2016;675002;2;28,9;
2016;675003;3;27;
2016;675004;2;15;
2016;675008;4;29,3;
2016;675010;1;15;
2016;675012;3;17;
2016;675013;3;19;0,5
2016;675014;2;36;
2016;675015;2;17,5;
2016;675016;3;16;1
2016;675017;3;0;
2016;675018;2;0;0,5
2016;676002;1;18,9;
2016;700004;1;30;0,3
2016;700018;5;38;0,21
2016;700040;5;39;0,3
2016;700049;1;34,5;
2016;700052;3;70;0,15
2016;700056;2;36,5;
2016;700060;3;38;0,12
2016;700081;1;12;
2016;700084;1;30,6;0,3
2016;700085;1;37;0,3
2016;700086;5;32,8;
2016;700087;2;29;0,22
2016;700088;4;40;0,25
2016;700089;2;39,9;
2016;700092;4;28;0,2
2016;700094;1;39,8;
2016;700105;1;16;0,4
2016;700108;5;26;
2016;700109;3;25;
2016;700112;2;27;
2016;700113;2;16;0,5
2016;700114;1;17;
2016;700117;1;28;0,32
2016;700118;3;34;0,34
2016;700121;3;45;
2016;700124;4;20;0,35
2016;700125;3;39;
2016;700126;1;17,8;
2016;700127;2;24;0,35
2016;700129;2;30;
2016;700130;2;10;
2016;700131;2;17;0,35
2016;700132;4;26;0,28
2016;700133;1;16,6;
2016;700134;1;19;
2016;700136;4;47;
2016;700140;4;32,8;0,3
2016;700142;5;39;
2016;700143;3;10;0,18
2016;700144;3;44,9;0,24
2016;700145;2;44,3;
2016;700147;3;38,6;0,31
2016;700149;2;49,5;0,21
2016;700150;4;33;
2016;700151;2;36,2;0,34
2016;700153;2;32,4;0,4
2016;700155;2;39,9;0,9
2016;700156;4;44,6;0,23
2016;700158;5;15;0,27
2016;700159;2;38;0,24
2016;700161;3;14;0,36
2016;700163;2;24;
2016;700164;2;17,1;0,2
2016;700166;3;40;0,35
2016;700168;1;19;
2016;700169;2;38,4;0,32
2016;700173;4;25;0,2
2016;700175;3;45;
2016;700177;2;49;
2016;700179;3;46;
2016;700187;1;20;0,1
2016;700195;1;26;
2016;700218;5;50;
2016;700294;2;26;0,3
2016;700300;2;34;
2016;700314;1;14;
2016;700322;4;36,8;0,8
2016;700326;1;12;
2016;700358;4;46;0,34
2016;700373;2;14;
2016;700374;3;24;
2016;700379;2;26;
2016;700381;2;37;0,34
2016;700389;4;39,9;0,4
2016;700391;5;39,5;1,2
2016;700392;2;20;
2016;700393;7;36;1
2016;700394;2;49;0,4
2016;700395;1;46;
2016;700396;2;54;0,4
2016;700401;3;40;0,3
2016;700403;1;13;
2016;700407;2;37;
2016;700414;3;52,7;
2016;700427;4;39;
2016;700430;3;36;0,42
2016;700441;3;47;
2016;700453;1;17;0,3
2016;700463;3;12;
2016;700469;5;53;
2016;700472;2;32;
2016;700497;1;30;
2016;700504;6;54,9;0,4
2016;700526;2;28,7;1,5
2016;700530;1;12,3;0,5
2016;700531;5;48;0,24
2016;700532;3;32;0,34
2016;700545;1;30;
2016;700554;2;15,5;0,2
2016;700555;3;29;0,3
2016;700556;2;17;
2016;700564;1;0;
2016;700583;3;33;1
2016;700597;1;12;
2016;700602;3;35;
2016;700605;1;15;
2016;700612;4;38,1;0,24
2016;700818;2;18;0,21
2016;700824;5;38;0,48
2016;700835;2;20,3;0,32
2016;700864;2;45;0,5
2016;700867;4;30;0,3
2016;700870;2;34;0,5
2016;700871;2;18;0,2
2016;700873;3;18;0,25
2016;700886;6;39;0,5
2016;700889;4;42;
2016;700890;2;19,1;0,5
2016;700893;3;19;
2016;700902;4;29;
2016;700915;1;0;
2016;700917;1;12;
2016;700918;1;40;
2016;700920;1;13;
2016;701010;3;36;0,53
2016;701015;2;32;0,23
2016;701030;4;38;0,22
2016;701083;1;28;
2016;701086;4;36,6;0,21
2016;701087;1;36;
2016;701122;1;26,5;
2016;701129;2;20;0,32
2016;701133;2;32;0,35
2016;701220;2;32;0,3
2016;705002;1;10;0,35
2016;705004;1;44,8;0,26
2016;705007;2;24;0,35
2016;705011;2;36;0,4
2016;705014;3;26;
2016;705016;3;20;
2016;705017;4;0;1
2016;705018;1;0;
2016;705019;1;100;
2016;706003;2;19;0,8
2016;706005;1;40;
2016;706006;2;33;
2016;706007;1;14;
2016;706009;3;23;
2016;706011;3;16,5;
2016;710003;1;28;0,2
2016;710004;2;29;0,2
2016;710005;5;28;0,3
2016;710006;2;28;
2016;710008;3;28;
2016;710009;3;29;
2016;710017;6;42;1,6
2016;710018;4;28;0
2016;710019;4;39;0,25
2016;710020;2;90;
2016;710021;1;32,3;
2016;710023;2;39,5;0
2016;710024;3;41,8;0,55
2016;710028;3;18;0
2016;710030;1;18;
2016;710033;3;40;0
2016;710035;3;19,6;
2016;710038;2;54;
2016;710040;3;30;
2016;710041;1;30;
2016;710043;4;51;0,4
2016;710046;3;0;0,3
2016;710049;2;50;0,44
2016;710050;4;60;1
2016;710051;2;12;0
2016;710054;1;27;
2016;710055;1;17,4;
2016;710069;2;37;
2016;710071;4;40;
2016;710073;1;13,1;
2016;710074;3;33;
2016;710077;5;32;0,885
2016;710078;1;33;
2016;710081;1;48;0,2
2016;710086;2;29;
2016;710089;2;32;0,3
2016;710093;3;24;
2016;710094;2;37;
2016;710095;4;28;
2016;710099;1;11;
2016;710100;2;16;
2016;710101;3;80;0,35
2016;710103;2;18;0,5
2016;710105;2;40;1
2016;710109;4;24,5;
2016;710113;4;14;
2016;710115;2;32;
2016;710116;2;40;0,3
2016;710118;2;70;
2016;710120;5;45;0,5
2016;710121;4;35;1,5
2016;710122;1;18;0,3
2016;710125;3;26,8;0,3
2016;710127;2;37;0,4
2016;710128;2;27,5;
2016;710129;2;30;0,33
2016;710130;4;30;
2016;710131;4;28;
2016;710132;3;26;0,34
2016;710133;5;32;
2016;710135;4;11;
2016;710138;1;49;0,4
2016;710140;1;27;
2016;710142;5;28;
2016;710143;4;24;
2016;710144;4;62;
2016;710148;2;18;
2016;710156;3;14;
2016;710157;1;40;
2016;710160;2;26;
2016;710162;3;15;0,3
2016;710165;5;62;
2016;710167;1;28;
2016;710168;1;35;
2016;710174;4;40;0,3
2016;710175;1;20;0
2016;710177;1;20;
2016;710183;1;33;0,3
2016;710185;1;5,5;
2016;710186;2;16;
2016;710188;3;40;
2016;710189;3;12;
2016;710192;2;32;
2016;710193;1;13,4;0,3
2016;710195;2;18;
2016;710198;2;24;
2016;710201;3;12;
2016;710203;2;18;0,5
2016;710207;3;20;
2016;710212;1;16;0,3
2016;710226;3;26;
2016;710229;2;9;
2016;710245;2;16;0,3
2016;710249;4;36;0,3
2016;710251;4;50,2;0,2
2016;710254;4;40;0,25
2016;710256;1;12;
2016;710258;3;28;
2016;710259;2;22,2;0,2
2016;710267;3;47;
2016;710276;1;33;0,3
2016;710279;1;55;
2016;710288;4;18;0,3
2016;710296;1;18,5;
2016;710299;2;40;
2016;710303;4;60;
2016;710305;3;36;0
2016;710306;4;37;
2016;710310;3;42;0,45
2016;710323;1;24;0
2016;710329;3;36;0,3
2016;710331;2;28;
2016;710333;2;39;0,8
2016;710335;3;75;0,5
2016;710347;2;13;
2016;710350;2;27;
2016;710356;4;40;0,5
2016;710359;1;20;
2016;710360;4;35;
2016;710362;3;34;0,6
2016;710363;3;18;
2016;710364;4;32;
2016;710365;1;18;0,29
2016;710368;2;20;
2016;710369;3;20;0,5
2016;710371;2;34;0,3
2016;710372;3;50;0,2
2016;710374;3;29;0,3
2016;710375;4;40;
2016;710379;3;45;
2016;710386;2;34;0,3
2016;710395;2;43;0,5
2016;710396;2;60;0,3
2016;710399;1;28;
2016;710400;1;40;0,22
2016;710409;3;33;0
2016;710418;1;26;
2016;710501;2;49;
2016;710506;4;20;
2016;710508;3;18;0,8
2016;710516;3;38;
2016;710518;6;42,2;0,5
2016;710523;2;43;
2016;710545;5;48;0,6
2016;710548;2;45;
2016;710551;1;17;
2016;710554;3;28;0,2
2016;710556;2;29;0,2
2016;710563;2;9;
2016;710570;7;40;
2016;710575;1;48;0,7
2016;710579;4;120;0,2
2016;710585;3;40;0,5
2016;710589;3;37;
2016;710615;2;12;
2016;710618;2;25,5;
2016;710619;3;24;0,5
2016;710620;2;32,2;
2016;710621;3;48;0,5
2016;710673;2;50;0,2
2016;710675;2;20;
2016;710693;2;38;
2016;710703;1;28;0,3
2016;715002;1;20;0,2
2016;715006;3;14;0
2016;715014;1;9;
2016;715016;3;20;0,5
2016;715017;3;31;0,22
2016;715022;2;30;0,5
2016;715026;3;52;0,3
2016;715027;1;18,1;
2016;715030;1;23;
2016;715031;4;60;0,2
2016;715034;2;20;
2016;715036;2;38;
2016;715037;3;40;0,3
2016;715038;4;110;0
2016;715039;3;30;
2016;715041;2;30;
2016;715042;3;15;0,2
2016;715043;2;18;0,4
2016;715044;4;31;
2016;715045;4;43;
2016;715046;2;18;
2016;715047;2;18;0,3
2016;715048;4;28;0,4
2016;715049;2;0;
2016;716002;2;35;
2016;716010;1;20;0
2016;716011;3;18;0,26
2016;716015;1;20;0
2016;716016;3;29;0,2
2016;716017;3;18;
2016;716018;4;48;0,4
2016;716019;1;16;0,3
2016;716021;1;13,2;
2016;716023;3;16;
2016;716028;2;20;
2016;716032;1;12,9;
2016;716036;1;19,2;0,5
2016;716037;4;28;
2016;716038;2;40;0,15
2016;716039;1;14;
2016;716042;3;20;
2016;716043;2;20;
2016;720007;3;31,4;
2016;720024;2;30;0,3
2016;720028;3;48;
2016;720029;4;48;0,4
2016;720032;3;39;0,3
2016;720033;1;39;
2016;720034;5;30;0,4
2016;720035;4;30;0,4
2016;720042;4;18;0,5
2016;720043;1;49,9;
2016;720044;4;32;0,6
2016;720045;2;30,2;
2016;720046;4;49,8;0,5
2016;720048;3;49,9;0,6
2016;720050;2;39,9;
2016;720052;2;46,2;
2016;720056;1;49,4;0,5
2016;720057;1;15;0,5
2016;720058;1;18;
2016;720059;5;55,6;1
2016;720062;4;49,9;0,7
2016;720063;4;19,2;0,6
2016;720064;4;31,6;0,5
2016;720065;3;32;0,9
2016;720074;4;18;0,3
2016;720075;2;24;
2016;720076;2;19;
2016;720079;2;28;0,3
2016;720080;2;19;
2016;720081;1;18;
2016;720082;4;28;0,5
2016;720083;3;18;0,3
2016;720084;3;12;
2016;720085;3;27;
2016;720086;2;28;0,3
2016;720088;3;32;0,5
2016;720090;1;18;
2016;720091;4;46;0,5
2016;720092;3;28,2;0,3
2016;720093;3;18;0,3
2016;720094;3;18;0,2
2016;720095;2;18;
2016;720096;4;31,2;
2016;720099;5;40;0,6
2016;720100;5;57;0,5
2016;720101;4;58;0,3
2016;720102;2;38;
2016;720103;5;54;
2016;720104;2;28;0,4
2016;720105;2;28;
2016;720106;3;28;0,4
2016;720107;3;18;
2016;720108;3;18;
2016;720109;2;22;0,3
2016;720110;4;28;
2016;720111;5;28,2;
2016;720112;4;39;
2016;720113;2;20;
2016;720114;2;20;0,4
2016;720116;2;39,6;0,7
2016;720117;4;45,3;
2016;720118;1;45;0,3
2016;720120;1;27;
2016;720121;3;30;
2016;720122;3;80;0,3
2016;720123;4;27;0,3
2016;720124;1;27;
2016;720126;4;30;
2016;720127;1;27;0,3
2016;720128;1;29;
2016;720129;6;39;0,4
2016;720132;1;25;
2016;720133;5;38,2;0,4
2016;720135;1;80;
2016;720136;2;27;
2016;720139;3;40;0,4
2016;720140;5;43,3;
2016;720146;1;49,5;
2016;720149;1;30,2;0,6
2016;720150;3;49;0,9
2016;720152;3;44;0,5
2016;720154;4;75;0,3
2016;720156;3;32,1;0,5
2016;720160;3;29,3;
2016;720161;3;45;
2016;720162;3;18;
2016;720163;4;28;0,4
